0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1,34,34,34,34,0,34,34,34,34,34,34,34,0,34,34,34,34,34,0,34,34,34,34,34,34,34,19,34,0,34,34,0,0,26,34,34,34,29,0,34,34,34,34,34,34,34,34,34,34,34,0,34,0,25,0,0,34,32,34,0,17,0,0,0,34,0,34,0,0,34,0,34,34,34,34,34,34,34,34,15,34,34,34,34,34,34,34,26,34,1,34,0,34,34,34,34,34,34,34
33,34,34,27,34,32,0,34,20,34,3,34,34,0,34,25,34,34,26,0,34,34,20,34,34,34,0,34,2,34,34,29,29,0,34,0,34,3,34,34,34,0,34,34,34,6,34,34,34,34,34,0,34,34,34,0,0,16,34,34,0,34,0,34,26,34,0,34,34,0,34,12,34,34,0,34,34,34,31,26,24,34,34,0,34,34,34,34,34,34,28,34,0,0,0,34,30,34,20,34
0,34,34,0,34,34,3,34,25,34,34,34,34,0,34,26,34,34,34,0,34,34,34,34,34,34,34,34,31,34,34,26,34,0,34,0,34,24,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,0,0,26,34,34,0,34,0,34,21,34,0,34,34,0,34,34,34,34,0,34,34,34,34,34,34,34,34,0,34,34,34,34,7,34,0,34,0,0,0,19,34,34,0,34
34,34,34,34,34,22,34,34,33,34,34,34,34,34,0,34,34,34,34,0,34,0,0,34,34,34,34,0,34,34,34,34,34,0,34,0,34,34,34,34,0,34,34,34,34,34,34,22,34,34,34,0,34,34,34,0,0,33,34,34,34,34,0,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,0,34,34,34,34,0,34,0,15,0,0,34,34,34,34,0,22
25,29,34,23,34,0,0,34,34,34,0,34,34,0,17,34,0,27,0,0,34,0,0,34,34,34,34,34,33,34,34,33,0,0,34,0,34,29,12,34,34,0,18,34,34,34,0,34,34,30,33,0,32,34,34,0,0,30,34,34,0,34,0,34,21,32,0,28,34,16,34,0,34,34,0,34,34,0,34,34,25,33,34,34,34,33,0,34,0,34,0,34,0,34,0,18,34,34,0,34
34,34,34,14,34,0,0,34,34,34,0,24,34,34,34,34,34,34,33,0,34,0,30,34,34,34,34,0,34,0,34,34,33,0,34,0,34,33,34,34,22,0,34,34,34,34,32,24,5,34,34,0,34,25,34,0,0,0,34,34,17,34,0,34,34,34,0,34,34,34,34,34,34,34,22,34,34,34,34,0,34,34,34,0,34,27,6,34,0,34,0,34,0,0,32,34,0,34,0,34
34,34,25,34,34,34,34,0,0,34,34,34,34,30,34,34,34,34,34,34,34,34,34,0,34,34,0,34,34,0,34,0,34,0,34,26,34,0,34,0,34,34,34,34,34,0,0,34,34,0,0,25,34,0,34,0,0,16,34,34,34,0,0,34,34,34,34,34,0,0,34,26,34,0,26,0,24,34,34,34,0,34,34,34,34,34,32,34,34,34,34,25,17,34,34,1,34,13,34,26
0,34,34,34,28,0,0,34,34,34,0,34,34,34,34,34,34,34,34,0,34,34,34,34,12,34,34,28,0,0,34,34,34,34,34,0,34,0,34,34,34,34,32,34,34,34,34,34,34,0,34,0,34,34,34,0,0,23,34,34,0,34,0,0,27,34,0,34,34,32,34,34,34,34,21,34,34,34,34,27,34,33,34,0,34,33,34,34,34,34,18,25,0,0,1,24,34,0,0,34
34,34,34,34,25,0,34,34,33,34,0,34,34,34,0,34,34,34,34,34,34,29,34,0,0,34,34,12,34,0,34,34,32,34,0,0,34,23,0,0,17,34,34,28,34,34,34,34,34,28,0,34,34,0,33,0,0,34,34,34,34,34,0,32,34,27,0,34,0,34,34,0,34,0,34,0,22,0,34,34,29,34,34,34,34,34,24,34,34,34,34,0,2,34,0,0,34,0,15,34
34,34,34,34,34,34,34,34,0,34,34,34,34,0,26,0,34,34,34,13,34,34,34,34,34,34,34,34,0,34,34,0,34,0,34,34,34,2,34,28,34,34,34,34,0,27,34,34,34,34,0,25,34,34,34,0,0,34,34,34,0,34,34,34,19,34,0,34,0,0,34,34,34,0,20,0,34,34,25,34,32,34,34,25,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,0
25,25,25,25,25,25,25,25,25,25,25,25,25,20,25,0,25,25,25,0,25,25,25,25,25,25,25,25,11,25,25,25,25,0,25,0,25,23,25,25,25,25,25,25,20,25,25,25,25,25,0,0,25,25,25,0,0,25,25,25,0,25,25,25,25,25,0,25,0,0,25,25,25,25,25,0,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,0,24,25,21,25,25,18,20
25,25,25,25,25,25,25,25,20,25,25,25,25,14,21,0,25,25,25,0,25,25,25,25,25,25,25,20,25,25,25,24,25,0,25,0,25,25,25,25,20,25,25,25,25,25,25,25,25,25,0,0,25,25,25,0,0,25,25,25,0,25,0,25,25,25,0,25,25,0,25,25,25,25,25,25,25,25,25,21,25,25,25,0,25,25,25,25,18,25,20,25,0,25,25,25,25,25,0,25
21,25,25,25,25,0,25,25,25,25,0,25,25,0,25,20,25,23,14,22,25,25,25,25,22,25,25,25,0,25,25,25,0,0,21,25,25,0,25,0,25,25,22,25,25,22,25,25,25,25,25,0,25,24,21,0,0,25,25,25,0,25,0,0,0,25,0,25,0,0,25,0,25,0,25,15,25,25,25,25,0,25,25,25,25,23,25,25,25,25,25,25,0,25,0,25,25,25,25,25
15,25,16,0,25,25,2,25,0,16,25,22,25,0,25,24,25,21,25,0,25,6,25,25,25,23,0,25,25,25,25,0,21,0,25,25,24,25,23,24,0,0,25,25,25,4,0,25,25,25,25,0,25,23,0,0,0,24,20,25,0,0,0,25,7,25,0,20,0,0,25,18,25,25,0,25,25,25,25,25,17,25,25,25,25,25,20,25,16,19,0,25,0,25,0,25,18,25,25,0
25,25,25,25,25,10,0,25,25,25,0,25,25,25,0,25,25,25,25,0,25,0,3,25,25,25,25,0,25,25,25,25,25,19,25,0,25,25,25,25,0,25,25,25,25,25,25,0,25,25,25,0,25,25,25,0,0,0,25,25,25,25,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,25,25,25,25,0,25,20,25,25,0,25,24,0,8,0,20
0,25,18,20,25,23,25,25,0,25,25,25,25,0,25,25,25,25,25,9,25,24,25,25,25,25,25,25,25,0,25,25,25,0,25,20,25,25,25,25,25,25,25,25,25,25,0,25,25,19,25,0,25,25,21,0,25,25,25,25,0,20,0,25,25,25,0,20,15,0,25,0,25,25,20,25,25,25,25,25,25,25,25,24,25,25,20,25,20,25,0,25,0,25,25,25,25,25,25,25
23,25,25,20,25,24,23,25,25,25,25,25,25,25,25,21,25,25,25,0,25,25,25,25,25,25,25,24,17,25,25,25,25,0,25,0,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,0,22,25,25,0,25,0,25,25,25,0,25,25,0,25,25,25,25,25,25,25,25,25,2,25,25,25,0,25,23,25,25,25,25,0,25,0,0,25,25,25,25,0,25
12,25,25,23,25,25,25,25,17,25,25,25,25,0,25,25,25,25,25,15,25,25,20,25,25,25,25,25,10,25,25,25,25,0,25,18,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,0,25,17,25,0,0,25,25,25,0,20,0,21,0,25,0,25,0,0,25,0,25,25,16,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,0,25,21,25,25,25,25,21
25,25,25,25,25,9,25,25,25,25,25,25,25,25,25,25,25,25,25,19,25,25,25,25,25,24,25,25,25,25,25,25,25,0,25,16,25,25,25,25,21,25,25,25,0,25,25,25,25,25,25,0,25,25,25,0,0,25,25,25,9,25,25,25,25,25,0,25,0,0,25,25,25,0,25,20,25,25,25,22,25,25,25,25,25,25,25,25,25,25,22,25,0,25,25,25,25,25,24,25
25,25,25,25,25,25,21,25,25,25,0,0,25,0,25,25,25,25,25,13,25,25,25,25,25,25,0,25,22,25,25,21,25,0,25,20,25,25,25,20,25,25,25,25,25,25,0,25,25,25,25,0,25,0,21,0,0,13,25,25,0,25,0,25,25,25,0,25,0,0,25,25,25,25,0,25,25,25,25,25,20,25,25,25,25,25,25,25,25,25,25,25,0,23,9,25,20,25,25,25
25,25,25,25,25,0,10,25,25,25,0,0,25,25,25,25,25,25,25,0,25,25,25,25,22,24,25,25,0,25,25,22,25,0,25,0,25,19,25,25,5,25,25,25,25,25,25,25,25,25,25,22,25,25,25,0,0,1,25,25,25,25,17,19,25,25,0,25,25,25,25,25,25,25,19,25,25,25,25,17,25,25,25,0,25,25,25,25,25,25,25,25,0,0,25,0,25,25,0,22
0,25,25,25,25,25,25,25,25,25,25,25,25,0,25,20,25,25,25,0,25,25,25,25,25,25,25,25,25,0,25,25,6,0,15,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,15,25,0,0,25,25,25,0,25,0,25,11,25,0,25,0,0,25,20,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,25,17,25,0,25,25,25,25,25,25,25
19,25,25,0,25,0,0,25,25,25,0,25,25,25,25,25,25,25,25,0,25,25,25,25,23,25,25,25,22,0,25,25,25,25,25,0,25,15,25,25,25,23,24,25,25,25,21,25,17,18,25,0,25,25,25,0,0,0,25,25,0,25,0,0,25,25,0,25,25,25,25,25,25,25,24,25,25,25,25,0,25,25,25,0,25,13,25,25,0,25,0,25,0,0,25,24,17,0,0,25
16,25,25,25,25,0,25,25,25,25,0,25,25,11,3,25,25,25,25,25,25,25,25,25,0,25,25,25,25,0,25,0,25,25,25,0,0,0,25,0,25,25,25,25,20,25,0,25,25,20,0,0,25,25,25,0,0,25,25,25,0,25,0,25,21,25,0,25,0,0,25,25,25,0,25,25,25,25,25,25,6,25,25,25,25,25,25,25,25,25,25,0,0,25,0,25,25,0,25,25
22,25,25,25,25,25,25,25,25,25,25,25,25,0,25,0,25,25,25,0,25,25,25,25,25,25,25,25,21,25,25,19,25,0,25,0,25,21,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,0,25,25,25,0,25,0,25,19,25,0,25,21,0,25,25,25,25,25,25,25,25,25,25,25,25,25,21,25,25,25,25,25,25,25,25,0,23,20,23,25,25,20,25
25,25,25,25,25,4,25,25,25,25,25,25,25,20,21,20,25,25,25,0,25,25,25,25,25,25,25,25,25,0,25,0,14,25,25,0,25,20,25,25,25,25,25,25,25,25,25,25,25,0,24,0,25,25,25,0,0,25,25,25,0,25,0,25,24,25,0,25,25,0,25,25,25,25,25,25,23,25,25,25,25,25,25,0,25,25,25,25,25,25,0,25,0,25,0,25,25,0,25,25
20,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,0,25,25,0,25,18,15,25,0,25,25,25,25,25,25,11,25,25,25,25,25,22,0,25,25,25,0,0,25,25,20,0,25,25,0,25,25,0,25,0,0,25,25,25,0,25,25,25,25,25,23,25,25,25,15,25,25,25,25,25,25,0,25,0,25,25,25,25,0,25,25
25,25,25,21,25,25,0,25,20,25,0,0,25,0,25,8,25,25,25,0,25,25,25,25,25,25,25,25,20,25,25,25,25,0,25,0,25,22,25,25,25,22,25,25,25,25,25,25,25,25,25,0,25,25,25,0,0,0,25,25,0,25,0,24,25,25,0,25,25,20,25,25,25,25,0,25,25,25,25,20,25,25,25,0,25,25,25,25,25,25,0,25,0,0,5,0,25,25,0,25
25,25,25,0,25,0,0,25,25,25,0,25,25,25,15,24,25,25,25,20,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,20,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,0,0,25,25,22,25,0,0,25,25,0,25,25,24,25,25,25,25,25,25,25,25,25,0,25,25,25,0,25,21,25,25,25,25,25,25,25,0,25,0,24,0,0,4
25,25,0,25,25,25,25,25,0,21,25,25,25,0,25,23,25,25,25,25,25,25,18,25,25,25,0,25,16,25,25,0,25,0,25,25,25,0,25,0,25,25,25,25,25,10,21,25,25,25,25,0,25,8,24,0,0,25,25,25,0,25,0,25,0,25,0,25,0,0,25,0,25,4,24,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25
25,25,25,25,25,0,25,25,25,25,25,25,25,25,14,20,25,25,25,2,25,25,25,25,15,25,25,0,25,0,25,25,25,0,25,0,25,20,25,25,15,25,25,25,25,25,25,21,25,25,25,0,25,25,25,0,0,25,25,25,25,25,25,0,25,25,0,25,24,0,25,25,25,25,25,24,25,25,25,0,25,25,25,0,25,25,25,25,25,25,25,25,22,0,25,25,25,0,0,25
25,25,25,0,25,25,0,25,25,25,0,25,25,25,25,20,25,25,25,0,25,25,25,25,25,25,25,23,25,25,25,25,25,0,23,0,25,24,25,25,21,2,25,25,25,25,25,25,22,25,25,0,25,25,25,0,0,0,25,25,2,25,0,25,25,25,0,25,25,25,25,25,25,25,19,25,25,25,25,0,25,25,25,0,25,22,22,25,0,25,0,25,0,0,25,0,21,25,0,25
21,25,25,25,25,25,0,25,21,25,18,18,25,0,25,20,25,25,25,0,23,25,25,25,25,25,23,25,0,25,25,20,25,0,25,0,25,0,25,25,25,20,25,25,25,25,25,25,25,25,25,0,25,25,25,0,0,0,25,25,0,25,0,25,21,25,0,25,25,0,25,25,25,25,0,25,25,25,25,25,25,25,25,10,25,25,25,25,25,25,14,25,0,0,0,14,25,25,15,25
25,25,25,2,25,16,0,25,19,25,0,0,25,22,25,25,25,25,24,0,25,0,25,25,25,25,25,25,25,25,25,25,20,0,25,0,25,25,25,25,23,0,25,24,25,25,25,25,0,25,25,0,25,25,25,0,0,0,25,25,16,25,21,25,25,25,0,25,25,25,25,25,25,25,0,25,25,25,25,10,25,25,25,0,25,24,0,25,0,25,0,25,0,0,25,0,14,25,0,25
25,25,25,25,25,25,0,25,19,25,0,12,25,10,25,0,25,25,25,0,25,25,25,25,25,25,16,25,0,25,25,25,25,0,25,0,25,8,25,25,25,22,25,25,25,25,25,25,25,25,25,0,25,25,25,0,0,21,25,25,0,25,0,25,22,25,0,25,25,0,25,25,25,25,0,25,25,25,22,25,25,25,25,0,25,20,25,25,25,20,20,25,0,0,23,22,25,25,12,25
24,25,25,25,25,4,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0,20,25,20,21,25,18,25,25,25,25,25,25,21,0,25,25,25,25,0,25,25,25,23,25,25,25,25,25,0,0,25,25,25,0,0,25,25,25,24,25,0,25,25,25,0,0,25,24,25,25,25,25,25,25,25,25,25,21,25,25,25,21,25,25,25,25,0,25,14,21,25,0,25,25,25,23,0,18
25,25,0,25,25,10,25,25,19,25,25,25,25,13,25,25,25,25,25,25,25,25,21,25,25,25,25,25,25,25,25,25,0,0,0,25,25,25,10,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,20,0,0,25,0,25,14,24,0,25,22,25,0,25,0,0,25,0,25,0,25,0,25,25,25,25,0,25,25,25,25,25,20,25,25,25,25,25,0,25,25,16,25,25,25,25
5,25,25,0,25,15,0,25,25,25,24,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,24,25,25,25,25,24,0,25,0,25,20,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,0,25,25,25,0,25,0,25,25,25,0,25,25,19,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,24,25,25,0,25,0,25,0,0,25,25,25,25,0,25
25,25,25,25,20,25,25,16,0,21,0,25,25,25,25,25,25,25,25,25,25,25,24,0,25,25,22,25,25,25,25,25,25,0,0,0,25,25,0,0,25,25,25,25,0,25,25,25,25,25,0,25,25,0,25,18,0,25,20,25,25,25,17,25,25,25,0,25,0,25,11,0,25,0,25,0,25,0,25,25,14,25,25,25,25,17,0,25,25,25,25,8,15,25,25,0,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,22,15,23,25,25,25,0,25,25,25,25,25,25,25,0,25,6,25,25,20,0,25,23,25,25,25,25,25,25,25,25,0,25,25,25,25,0,0,0,20,25,25,0,25,25,25,25,25,25,25,25,25,25,0,16,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,14,25,25,25,25,21,25,25,25,25,22,25,25,25,25,0,25
