0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
34,34,34,34,34,34,34,0,0,34,28,0,34,0,34,34,34,26,0,26,34,27,34,34,34,34,34,34,27,0,34,34,27,0,34,34,33,14,34,22,34,29,29,0,34,34,30,34,34,34,26,0,34,34,25,0,34,0,33,34,33,34,34,34,34,34,34,34,0,0,34,34,0,34,0,34,34,34,27,34,34,34,34,26,34,34,7,34,34,34,34,34,34,0,26,26,0,34,1,34
34,34,34,34,34,34,0,34,34,34,0,0,34,34,34,34,0,34,0,34,30,0,0,34,34,34,32,26,13,0,34,34,34,28,34,34,34,0,34,34,34,24,14,34,34,34,8,28,34,0,28,34,34,34,34,34,34,34,34,12,34,34,32,34,34,34,34,15,34,0,34,0,34,0,34,34,34,34,34,34,34,34,34,24,34,34,34,0,12,34,34,25,34,32,34,26,32,34,34,0
34,33,34,34,34,21,0,0,34,34,0,0,34,34,34,34,0,34,34,34,0,0,0,34,18,34,10,23,0,0,34,34,34,0,34,34,34,0,34,34,34,0,34,34,34,34,34,11,34,34,26,34,34,34,34,34,34,34,33,0,0,34,23,34,31,34,34,0,34,0,34,34,34,22,34,34,34,34,34,34,23,34,34,34,34,34,34,34,0,34,34,34,27,26,34,27,34,34,34,28
26,34,34,34,34,34,34,34,34,34,33,0,0,34,34,34,0,34,34,34,25,33,34,34,34,33,34,34,34,0,34,33,34,0,0,34,34,34,34,34,25,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,24,0,34,34,34,34,34,34,34,29,25,34,34,34,34,33,34,34,34,34,34,34,34,34,34,34,19,34,34,0,34,32,34,34,15,34,34,16,34,25,34,34
34,34,34,34,34,34,34,34,33,34,0,0,34,34,8,34,24,34,0,6,34,34,34,34,34,34,0,34,0,0,34,34,34,29,34,34,34,34,33,34,34,24,34,34,0,34,34,34,0,34,34,34,34,34,34,0,6,23,34,34,34,34,34,28,34,34,34,34,34,34,34,34,34,34,0,32,34,29,33,27,34,34,34,25,34,34,34,34,34,34,34,34,34,0,34,34,34,0,0,34
34,34,28,34,34,0,34,34,34,34,19,34,34,34,0,34,34,34,34,34,0,0,0,34,34,34,13,11,34,34,34,34,33,34,0,0,34,34,34,34,34,0,34,34,34,28,34,34,34,34,34,34,34,34,34,34,34,34,0,0,0,34,28,34,34,34,0,28,34,20,34,18,34,0,34,34,34,34,34,34,34,34,34,34,34,28,34,34,0,34,4,26,34,34,25,34,34,34,34,34
19,34,34,17,34,34,34,24,34,34,34,0,25,34,34,34,34,34,34,34,33,34,34,34,34,33,24,34,34,0,34,34,34,0,34,34,34,28,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,30,0,34,0,26,34,33,34,34,34,34,34,15,0,34,34,34,33,34,34,34,34,34,34,34,34,34,34,34,34,32,0,34,34,34,34,34,34,34,34,34,13,34,34
34,34,34,34,34,34,34,33,33,34,0,0,34,26,34,34,34,34,0,34,34,34,34,34,34,34,24,34,34,0,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,0,0,34,7,34,0,34,34,34,0,0,0,34,34,34,34,34,34,34,34,34,28,2,0,34,34,34,34,33,28,34,34,0,34,34,34,34,28,34,34,26,34,34,34,34,34,34,0,34,34,0,0,0,34
34,34,34,0,34,34,25,34,34,34,0,0,34,0,34,33,0,34,0,34,34,0,26,34,34,26,34,27,15,0,34,34,34,0,34,34,34,31,34,33,33,0,34,33,34,34,0,0,0,0,0,34,34,34,32,34,27,33,34,32,21,34,34,34,34,34,34,34,0,0,34,0,24,34,34,34,34,34,34,34,34,34,34,34,34,26,34,11,27,34,27,9,34,34,34,34,34,34,34,19
34,34,34,34,34,34,33,34,34,34,0,0,34,34,34,34,0,34,0,34,34,34,34,34,34,26,0,34,34,34,34,34,34,25,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,7,0,34,34,34,34,34,34,34,26,34,34,34,34,34,34,34,34,12,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,33,31,4,0,0,34
34,34,0,0,33,34,34,0,0,34,22,34,34,0,34,26,0,34,34,32,12,34,0,27,34,34,0,34,34,10,34,34,34,34,5,34,34,0,34,34,32,0,34,34,34,0,0,34,34,34,34,34,34,18,34,34,34,0,28,22,34,34,34,34,34,33,34,34,28,19,34,0,34,0,34,31,34,33,34,27,34,34,34,34,33,34,0,34,34,34,34,34,34,34,34,34,0,34,34,34
34,34,34,27,34,34,33,34,34,34,0,0,34,32,34,34,4,34,31,34,34,0,0,34,34,34,34,20,34,0,34,34,34,34,34,27,34,34,34,34,34,0,34,34,34,34,24,12,34,0,34,0,34,34,34,34,34,24,34,0,0,34,27,34,34,34,34,33,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,26,34,34,34,0,0,34,0,0,34,0,34,34,34,13,34,34
34,34,34,34,26,34,34,34,29,34,0,0,34,0,34,34,0,34,0,34,27,0,34,34,34,34,34,34,0,0,34,34,34,0,34,34,34,17,34,34,32,13,27,0,34,34,2,34,18,34,7,34,34,34,0,34,34,0,34,34,32,34,34,34,34,34,34,34,0,0,34,34,18,34,0,34,34,34,26,34,34,34,15,34,34,34,30,24,34,34,29,34,34,0,0,34,0,34,34,34
34,34,34,34,23,34,34,20,34,34,0,0,34,34,34,34,0,34,0,34,34,31,34,34,34,34,34,34,0,0,34,34,34,0,34,34,34,34,34,34,34,0,34,0,34,34,0,23,20,34,34,34,34,21,24,34,25,0,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,0,34,34,34,34,34,34,34,25,34,34,26,33,34,34,34,34,34,0,0,34,4,0,34,34,34
0,34,34,0,34,1,34,34,34,34,0,0,34,25,34,34,34,34,34,34,34,34,34,34,34,34,34,34,31,0,34,34,0,0,34,34,34,34,34,34,34,34,34,34,34,34,0,33,34,0,34,34,34,26,34,34,0,34,34,21,5,34,34,34,34,34,34,34,0,0,34,34,34,8,34,22,34,34,34,34,34,34,34,34,34,31,34,0,34,34,27,34,0,34,34,34,34,31,34,34
34,34,34,26,34,34,19,0,34,34,20,34,34,34,34,34,34,34,0,34,34,34,26,34,34,34,0,26,34,0,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,33,34,34,0,34,0,34,34,34,34,20,0,34,34,34,34,34,34,29,34,34,9,34,0,34,0,34,33,34,0,32,34,0,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,31,0,33,34
34,34,34,34,34,34,34,34,34,34,0,0,34,34,34,34,25,34,0,33,34,0,34,34,34,34,34,34,34,25,34,34,34,34,34,34,34,34,34,34,25,29,34,26,34,34,26,34,34,34,34,0,34,34,34,0,34,0,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,9,34,34,34,34,0,34,34,34,34,0,34,34,0,12,0,18
34,34,34,34,34,34,34,0,16,34,34,0,34,34,34,34,26,34,0,34,34,34,34,34,34,25,0,34,34,11,34,34,34,0,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,7,34,34,0,34,34,0,34,34,26,34,34,33,5,11,34,30,34,0,34,34,34,0,0,0,0,34,34,34,0,25,34,34,34,34,0,13,34,34,34,34,34,0,34,23,25,34,34,34
0,34,34,0,34,34,0,34,34,34,0,34,34,34,34,34,34,34,34,0,34,34,34,34,19,34,34,34,34,0,34,15,32,34,34,0,6,34,34,25,34,34,34,34,34,34,0,28,34,0,33,25,34,34,34,0,0,34,34,34,0,34,0,0,26,34,9,34,12,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,13,34,0,0,7,34,0,34,34,0,0,34
25,25,25,25,25,25,25,22,19,25,0,0,25,25,25,25,0,25,0,25,25,25,25,25,25,25,25,25,19,0,25,25,25,0,25,25,25,25,25,25,25,25,25,20,25,25,16,20,20,23,25,25,25,22,25,24,19,0,25,25,25,25,25,25,25,21,25,20,19,0,25,25,20,25,0,25,25,25,25,25,25,25,23,25,25,25,21,25,25,25,25,25,25,0,0,25,0,0,0,25
25,25,25,25,25,25,25,0,20,25,16,0,25,25,25,25,23,25,0,25,25,25,25,25,25,25,0,25,25,0,25,25,25,0,25,25,25,0,25,25,25,25,25,0,25,25,11,25,25,20,23,25,25,18,25,25,25,0,25,25,25,25,25,25,25,25,25,25,13,0,25,0,25,0,25,25,25,25,25,25,25,25,25,25,25,25,0,16,25,25,25,25,25,21,25,25,0,25,25,25
25,25,25,0,25,25,0,25,25,25,0,0,25,9,25,18,25,25,0,3,25,25,25,25,25,25,25,25,25,0,25,25,25,21,25,25,25,25,21,21,25,25,25,25,25,25,0,17,25,5,25,25,25,25,25,0,0,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,19,25,25,25,25,25,25,25,22,25,25,25,25,25,25,24,6,25,0,0,0,25
25,25,25,25,25,25,25,1,25,25,25,0,18,23,25,25,25,25,25,25,1,25,1,25,25,25,25,25,25,0,25,25,25,0,21,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,0,25,25,0,13,0,25,25,17,25,25,25,25,25,0,24,25,20,25,0,25,0,25,25,25,25,25,25,25,25,25,25,0,0,25,25,24,25,25,25,25,10,25,25,25,25
0,25,25,0,25,17,25,25,25,25,0,0,24,25,25,25,0,25,0,25,25,25,25,25,0,24,25,25,20,0,11,25,25,25,25,25,25,0,25,25,25,25,18,25,25,25,0,20,25,0,25,25,25,25,0,25,25,25,25,0,0,25,3,0,25,25,25,20,19,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,21,0,0,0,25,25,20,25,0,25,25
25,25,25,13,25,14,25,25,25,25,13,21,25,20,25,25,25,25,25,25,25,0,25,25,19,25,25,25,25,0,25,25,25,11,25,25,25,25,25,25,25,0,25,25,25,25,0,25,25,23,25,25,25,25,25,20,25,25,25,25,25,25,25,25,25,25,15,25,17,0,25,24,25,16,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,16,25,0,25,25,25,25,25,25,22
25,25,25,0,25,25,25,25,25,25,25,0,25,0,25,0,25,25,0,4,25,25,14,25,25,20,0,25,25,0,24,25,25,0,25,25,25,25,25,15,25,25,25,21,25,25,20,25,25,20,25,20,25,25,0,23,0,0,25,0,0,25,25,25,20,25,25,25,0,0,25,25,25,19,25,25,25,25,25,25,25,25,25,0,25,25,0,0,25,25,25,25,25,25,25,25,25,0,25,25
25,25,25,25,22,25,25,25,25,25,0,0,25,25,25,25,0,25,25,25,25,0,25,25,20,25,25,25,10,18,25,25,25,22,25,25,25,25,25,25,20,0,25,19,25,25,21,0,22,25,20,25,25,25,13,25,25,13,25,25,25,25,25,25,25,25,25,7,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,0,25,0,25,25,0,25,25,25
25,25,25,25,23,25,25,23,20,25,0,0,25,25,25,25,0,25,0,25,23,0,25,25,25,25,25,0,0,8,25,25,25,0,25,19,25,17,25,25,25,25,19,0,25,25,25,25,25,25,20,0,25,25,25,25,0,0,25,25,25,25,25,20,25,25,25,0,20,0,25,25,25,25,0,25,25,25,23,25,25,22,25,25,25,25,21,25,19,25,25,25,25,0,25,14,0,25,0,25
25,25,25,25,25,25,25,25,25,25,0,0,25,25,25,25,0,25,0,25,25,0,25,25,25,25,25,25,7,0,25,25,25,25,25,25,25,25,25,25,25,19,25,25,25,25,13,0,25,23,24,24,25,25,0,25,0,24,25,25,25,25,25,25,25,20,25,0,0,0,25,24,25,25,1,25,25,25,25,25,25,25,25,21,25,25,25,25,21,0,23,24,25,0,25,25,0,0,18,25
25,25,25,25,25,25,25,23,25,25,0,0,25,25,25,25,0,25,0,25,25,25,25,25,25,25,0,7,0,0,25,25,25,0,25,24,25,24,25,25,25,25,25,0,25,25,25,25,20,25,20,0,25,25,25,25,23,0,25,25,25,25,25,25,20,15,25,25,25,0,25,25,25,25,21,25,25,25,16,25,25,25,25,25,25,19,22,20,25,25,25,25,25,0,25,7,25,0,0,25
25,25,25,22,25,25,0,25,25,25,0,0,25,0,25,25,13,11,17,15,25,0,8,25,25,25,25,21,19,0,25,25,25,0,25,25,25,25,25,5,25,25,20,25,25,25,21,0,25,0,8,18,25,25,25,0,0,0,25,25,25,25,25,25,25,25,25,25,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,15,25,25,25,22,25,0,0,0,25
25,25,25,25,25,25,25,25,25,25,0,0,25,25,25,25,0,25,25,25,25,0,25,25,25,25,17,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,25,25,20,25,25,25,25,20,25,24,0,25,25,25,25,20,25,25,25,25,25,25,20,25,21,25,25,25,25,25,25,20,25,25,25,25,25,25,25,25,25,25,25,25,25,25,20,25,25,25,0,12,25
25,25,25,25,25,25,21,25,25,25,0,0,25,25,25,25,0,25,0,25,25,0,25,25,25,25,25,25,21,0,25,25,25,20,25,25,25,25,25,25,21,25,25,25,25,25,15,21,25,10,21,19,25,25,25,0,0,0,25,25,25,25,25,25,25,25,25,25,17,0,25,25,23,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,20,25,0,1,25,0,0,0,25
25,25,25,25,25,25,25,25,25,25,0,0,25,25,25,25,0,25,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,25,25,25,25,25,25,25,7,25,21,25,25,0,0,25,20,22,25,25,25,20,25,25,6,25,25,25,25,25,25,25,25,25,20,15,0,25,25,25,25,17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17,25,25,25,0,21,21,0,25,15,25
25,25,25,25,25,21,25,25,25,25,0,25,25,25,0,20,21,25,0,25,0,0,0,25,21,25,25,8,25,25,25,25,25,25,25,0,25,25,25,25,25,0,25,25,25,2,25,25,25,25,20,0,25,25,25,25,25,25,25,1,25,25,1,25,25,25,3,25,25,0,25,9,25,25,25,25,25,25,16,25,25,25,25,24,25,0,25,0,0,25,18,25,25,0,25,25,25,25,24,25
25,25,25,25,25,25,10,25,25,25,0,0,25,20,22,25,0,22,0,25,25,0,8,25,25,25,25,25,23,0,25,25,23,25,25,25,25,25,25,22,25,25,25,25,25,25,0,0,25,0,25,0,25,25,25,0,17,20,25,25,25,25,25,25,25,25,25,16,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,0,25,25,25,25,25,25,25,0,0,0,0
25,25,22,25,25,25,25,25,25,25,0,0,25,25,21,25,0,25,14,25,24,0,25,0,25,25,0,20,0,25,25,25,25,25,0,25,24,25,25,25,17,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,0,13,1,0,25,25,25,20,25,25,25,25,0,17,0,16,25,20,25,15,25,25,25,25,25,0,25,25,25,0,25,0,0,25,25,0,0,25
25,25,25,25,25,25,9,20,25,25,25,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,0,25,25,25,0,25,25,25,23,25,25,25,25,25,15,25,25,0,25,25,16,13,25,25,19,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,6,20,25,0,25,23,25,25,25,25,25,25,25,25,25,25,0,20,25,25,25,25,20,25,25,23,25,25,25,25
19,25,25,0,25,25,25,25,25,25,7,0,25,11,25,23,0,25,22,25,0,0,20,25,0,20,25,0,25,0,25,25,25,0,25,25,25,25,25,25,25,0,25,25,25,25,0,0,17,0,0,17,25,25,25,25,25,25,25,0,0,25,25,25,25,25,25,0,25,0,25,21,25,0,25,25,25,25,25,25,25,25,25,11,25,6,25,0,0,25,25,25,25,0,25,25,25,25,25,25
0,25,25,0,25,0,25,25,25,25,0,0,20,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,18,0,25,25,25,3,25,25,25,25,25,19,25,25,25,25,25,25,0,25,22,6,25,25,25,21,25,25,2,25,25,0,16,0,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,8,0,0,25,25,25,25,0,25,25
15,25,25,0,19,25,18,25,25,25,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,25,25,0,25,25,25,21,25,25,25,25,25,25,25,25,25,25,25,25,0,20,25,0,25,25,25,25,25,25,7,0,25,25,18,25,25,25,25,25,25,25,0,0,25,9,25,23,25,25,25,25,25,25,25,25,25,21,25,25,25,16,25,25,25,25,25,25,25,25,0,0,25,25
25,25,25,19,25,25,14,18,25,25,0,0,25,11,25,25,0,25,22,25,21,0,0,25,25,0,25,19,25,0,25,25,25,3,25,25,25,25,25,25,25,0,20,25,25,25,0,0,25,0,20,13,25,25,25,25,25,25,25,17,0,25,25,25,25,25,25,0,25,0,25,20,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,0,25,17,12,25,0,25,19,25,25,25,0
25,25,25,0,25,25,25,25,25,25,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,16,25,25,0,25,25,25,25,25,0,0,25,25,25,16,25,25,25,25,25,25,25,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25
0,25,25,25,25,0,25,25,25,25,18,21,25,25,25,25,25,25,25,25,25,12,25,25,21,21,25,25,25,0,25,25,15,20,12,25,25,25,25,14,25,25,25,25,25,25,25,25,25,24,25,25,25,22,22,25,25,25,24,0,25,25,20,0,25,25,25,25,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,19,25,25,25,0,21,25,25,13,0,25,25,25,25,0,25,25
25,25,25,25,25,25,25,25,0,25,18,0,25,25,25,25,25,25,25,25,25,25,25,0,25,0,0,25,25,25,25,25,25,0,25,21,25,25,25,25,25,25,25,0,25,25,25,25,25,25,24,0,25,25,0,25,25,0,25,25,25,25,25,25,25,0,25,25,25,0,25,25,25,20,22,18,18,25,25,25,0,25,25,25,25,25,25,21,25,25,25,25,23,0,25,0,25,25,4,25
0,25,23,0,25,25,25,25,25,25,25,0,20,24,25,25,20,25,25,25,0,22,25,25,2,25,25,25,25,0,19,25,25,0,21,25,25,23,25,25,25,25,25,25,25,25,0,25,21,17,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,0,25,25,25,25,20,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,20,24,24,7,25,25,25,25,25,25,25
0,25,25,13,25,0,25,25,25,25,20,25,25,25,25,25,25,25,25,23,25,25,25,25,0,25,25,25,20,0,25,25,20,0,25,25,25,0,25,6,25,25,25,25,25,25,0,25,25,7,25,25,25,25,25,25,25,25,25,20,24,0,20,0,25,25,25,25,20,22,25,19,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,15,25,25,25,21,0,25,25,25,25,0,25,25
25,25,25,25,25,25,25,25,25,25,0,0,25,25,25,25,25,25,0,25,25,25,25,25,25,25,0,25,25,20,25,25,25,24,25,25,25,25,25,25,25,25,25,20,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,0,25,20,25,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,0,19,25,25
25,25,25,7,25,25,0,20,25,25,0,0,25,25,25,25,25,25,25,25,25,0,25,25,25,25,9,0,25,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,16,25,0,25,25,25,12,0,0,25,25,25,25,25,24,25,25,25,13,22,0,25,24,25,25,23,25,25,25,21,25,25,25,25,17,25,25,25,25,25,25,25,25,25,0,25,22,0,0,0,21
25,25,25,25,25,25,23,0,25,25,25,0,25,25,25,25,25,25,0,25,25,25,25,25,25,25,0,25,25,0,25,25,25,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,4,25,25,25,21,20,25,25,0,25,25,25,25,25,25,25,25,25,25,25,0,25,17,25,0,25,0,19,25,25,25,25,25,25,21,25,25,0,13,25,25,25,25,25,14,25,23,4,25,25,25
24,25,25,25,20,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,3,0,0,25,25,0,25,25,20,25,5,25,25,25,25,25,25,25,25,25,0,25,25,25,25,0,25,25,25,25,0,25,25,25,0,0,25,25,25,0,25,25,25,15,0,0,25,25,25,0,25,0,25,25,16,25,25,25,25,25,20,25,25,0,25,25,25,25,25,25,21,25,25,0,25,25
25,25,25,25,25,25,7,0,25,25,0,0,25,25,25,25,0,25,15,25,25,25,25,25,25,21,0,25,25,0,25,25,25,0,25,25,25,20,25,25,25,21,25,24,25,25,0,13,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,4,25,9,25,0,25,14,25,25,25,25,20,25,25,25,25,25,25,25,25,25,25,10,25,25,25,25,25,0,25,25,0,25,25,25
25,25,25,25,25,25,25,25,25,25,0,0,25,25,25,25,21,25,0,0,25,0,25,25,25,25,25,25,0,0,25,25,21,2,25,25,25,25,21,25,25,1,25,25,25,25,12,0,25,25,24,25,25,25,25,0,0,25,25,25,25,25,25,25,25,25,25,25,0,20,25,25,25,25,0,25,25,25,25,25,25,25,25,11,25,25,25,25,25,25,21,20,25,0,19,25,0,20,0,25
25,25,25,25,25,25,25,25,25,25,0,0,25,25,25,25,0,25,0,25,18,25,25,25,25,25,0,25,0,0,25,25,25,15,25,25,25,22,25,24,24,25,25,20,25,25,25,25,25,25,1,0,25,25,25,25,0,0,25,25,25,25,25,18,25,17,25,0,0,0,25,20,25,25,17,24,25,25,0,25,25,25,25,25,25,25,0,11,25,25,25,25,25,0,17,25,0,0,20,25
25,25,25,25,25,25,25,0,19,25,25,21,25,6,25,25,15,25,25,25,25,25,1,25,25,25,0,25,25,25,23,23,25,25,25,25,25,0,25,25,25,0,25,25,25,4,25,25,25,0,25,25,25,16,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,0,25,0,25,25,0,25,5,25,25,25,25,25,25,25,25,25,25,25,25,25,22,25,25,0,25,25,25,25,25,25
25,25,25,0,25,0,21,25,25,25,0,16,25,0,25,24,14,25,25,25,22,25,20,25,14,25,25,25,25,0,24,25,25,0,25,25,25,25,25,25,20,0,25,25,25,3,0,20,20,25,25,25,25,25,25,25,25,25,25,0,20,25,25,25,25,25,25,25,25,24,25,0,25,25,24,0,25,25,25,25,15,25,25,25,25,25,25,25,19,25,25,25,0,25,25,25,25,25,25,25
25,25,25,25,25,20,25,25,0,25,0,0,25,25,25,25,20,25,24,25,25,25,25,0,25,19,0,25,0,25,25,0,25,0,25,22,16,25,25,25,24,25,25,0,25,25,25,0,0,25,25,14,25,25,25,22,0,24,25,25,25,25,20,21,25,1,25,25,25,25,25,25,25,25,24,0,25,19,25,11,22,25,25,25,25,25,25,25,25,25,25,20,25,0,25,0,25,25,0,25
25,25,25,25,25,25,25,25,25,25,0,0,22,25,25,25,0,25,0,0,25,0,25,25,25,25,25,20,0,0,25,25,25,25,25,25,25,22,21,25,25,21,13,25,25,25,25,0,25,10,19,21,25,25,0,25,0,0,25,25,25,25,25,0,25,21,25,0,23,0,25,21,25,25,25,25,25,25,25,25,25,24,25,15,25,25,25,18,13,25,12,17,25,0,0,21,0,2,0,25
