0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,31,34,23,34,34,34,34,34,34,25,34,18,34,0,33,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,0,16,34,34,0,34,34,34,34,34,34,34,34,21,20,34,0,34,0,34,34,0,32,34,0,0,0,9,31,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,0
34,34,34,34,21,34,34,34,34,34,34,34,33,23,0,0,34,34,0,26,34,34,34,34,34,0,34,33,34,0,34,34,0,34,23,0,0,34,33,28,34,34,34,34,0,34,34,34,34,0,0,0,34,34,28,0,0,33,34,0,34,34,34,34,34,0,34,0,34,0,34,34,34,33,34,0,0,0,0,0,34,34,34,14,17,34,34,0,34,34,34,34,34,34,26,34,34,0,0,34
34,34,34,34,34,34,34,34,34,34,30,34,34,34,0,34,34,34,34,34,34,34,34,27,34,0,19,0,34,34,34,34,34,34,34,0,34,34,34,34,0,34,34,34,0,34,34,34,34,33,0,0,22,34,34,0,24,9,34,34,34,34,34,34,34,34,0,0,34,0,34,34,34,29,34,0,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,17,34,0,26,34,34,24,0,27
26,34,34,34,34,0,34,34,34,34,33,34,34,34,0,29,34,34,34,32,34,34,34,34,34,34,26,34,34,0,14,10,33,34,34,0,33,0,34,34,34,34,34,34,24,34,34,34,34,0,9,0,34,34,34,0,19,34,34,34,27,34,0,25,34,34,34,34,34,0,34,34,34,34,34,31,0,34,34,25,34,34,34,0,34,34,34,25,34,34,34,0,34,0,0,34,34,0,0,34
34,34,34,34,34,27,34,34,34,34,0,34,34,34,0,34,34,34,31,34,34,34,34,26,0,0,27,19,34,34,33,34,34,34,34,0,34,34,34,34,34,34,34,34,0,34,34,34,34,0,34,0,0,33,34,0,34,0,34,34,34,34,34,33,34,34,32,34,34,25,34,34,0,34,0,0,0,34,0,34,34,34,34,34,34,0,34,34,33,34,34,0,34,0,18,0,34,0,0,0
20,34,34,34,34,34,34,34,34,34,34,34,34,6,0,28,34,26,0,0,34,34,34,34,34,33,34,34,34,0,27,30,0,34,34,0,25,31,34,33,34,34,34,34,0,34,34,34,34,0,0,0,34,34,34,0,34,33,34,25,0,34,34,34,34,34,34,32,0,0,34,34,0,33,34,26,0,34,33,34,34,34,34,18,34,34,34,19,34,34,34,25,34,34,28,34,34,0,25,34
34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,27,34,33,28,24,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,0,24,34,34,0,34,0,34,34,17,34,34,34,34,34,34,34,34,0,34,34,0,34,0,16,0,34,0,34,34,34,34,15,34,34,33,34,34,34,34,34,34,15,0,33,34,0,0,26
34,34,33,34,25,34,34,34,34,34,0,34,34,34,0,34,6,23,34,34,26,34,34,34,34,34,34,34,34,0,34,34,34,33,0,34,34,30,0,0,34,34,34,34,0,34,34,34,34,0,0,34,34,0,34,0,12,34,0,33,22,34,0,34,12,34,0,0,34,34,0,0,34,0,34,0,0,0,34,34,30,34,33,34,34,0,0,34,34,34,26,34,33,34,34,31,34,0,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,21,34,34,34,33,34,34,34,34,34,0,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,0,0,34,34,0,34,0,34,34,33,34,34,34,34,34,34,22,34,0,34,34,0,34,15,0,0,34,0,34,34,34,34,31,34,34,34,34,34,34,34,34,34,24,34,34,34,0,0,31
33,34,34,34,34,27,34,34,34,34,34,25,25,34,0,32,34,34,34,34,34,34,34,34,33,34,0,34,34,0,0,0,34,34,34,34,29,0,34,33,34,34,34,34,0,34,34,34,34,0,0,34,34,34,0,0,34,34,34,0,0,34,0,34,34,34,34,34,0,0,34,34,34,0,34,34,0,34,34,34,34,34,34,33,34,34,34,0,34,13,34,0,34,34,34,34,34,0,34,34
34,34,34,34,23,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,33,15,34,19,34,34,34,27,34,34,34,0,34,34,34,34,0,34,34,34,0,34,34,34,34,0,0,0,10,34,34,0,33,11,34,34,34,34,34,34,34,0,0,0,34,0,25,34,34,31,34,0,0,22,11,6,34,34,34,34,34,19,34,34,33,34,34,34,34,0,34,0,34,0,0,0
34,34,34,34,34,0,34,34,34,34,34,34,28,34,0,31,34,34,34,34,28,34,34,34,34,34,34,34,34,0,0,0,34,32,34,34,26,0,34,0,34,34,34,34,0,34,34,34,34,0,0,34,34,34,34,0,34,34,34,0,0,34,0,34,34,34,34,34,21,0,34,34,34,0,34,34,0,34,34,34,34,34,34,34,34,34,34,20,34,18,34,4,0,34,34,34,34,0,34,34
34,34,34,34,34,9,34,34,34,34,32,34,34,25,0,10,34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,34,34,32,21,15,34,34,34,34,34,34,0,34,34,34,34,0,0,0,34,34,34,0,33,34,34,21,23,34,22,34,34,34,34,34,25,0,34,34,34,25,34,26,0,31,34,33,34,34,34,22,34,34,34,21,34,34,34,0,34,34,22,34,34,0,34,34
32,34,34,25,34,0,0,34,34,34,0,29,34,34,26,33,34,34,34,13,34,34,34,34,34,34,34,34,34,0,34,0,34,34,34,0,33,0,34,34,34,27,34,34,34,34,0,34,34,0,34,0,34,34,34,0,33,34,34,34,0,34,0,34,34,34,34,34,34,34,34,34,34,34,26,34,34,34,34,34,34,34,34,0,34,29,34,34,34,0,0,31,34,0,0,32,0,0,0,34
34,34,34,34,17,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,0,34,34,34,26,33,34,34,34,34,0,34,34,34,34,0,0,34,34,34,34,0,34,34,8,32,34,34,34,34,34,19,34,0,34,0,0,34,34,0,34,0,0,0,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,0,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,11,34,29,34,34,24,34,34,0,34,34,31,34,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,21,0,34,34,0,34,34,34,34,33,34,34,34,25,16,0,0,34,0,0,34,21,0,34,0,0,0,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,0,34,0
34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,26,34,34,34,0,34,0,25,25,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,34,1,25,34,0,25,34,0,34,34,34,34,34,34,34,0,0,12,5,0,34,34,0,34,0,0,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,0,34,34
34,34,34,34,34,0,0,34,34,34,0,0,34,25,34,34,34,34,34,1,34,34,34,34,34,34,0,34,34,27,34,0,34,34,34,0,22,0,34,34,32,0,34,34,34,34,0,34,34,34,34,0,34,34,10,14,34,23,34,34,0,34,0,34,34,34,34,34,34,0,34,0,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,12,34,0,0,0,0,34,4,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,24,34,0,34,0,34,34,34,34,34,34,34,34,34,34,34,34,0,0,12,32,34,11,34,34,24,25,34,34,34,34,34,0,34,34,34,34,0,0,34,34,0,0,0,34,34,33,0,34,34,34,34,34,34,34,0,0,34,0,33,34,0,34,0,0,13,34,34,34,34,34,26,24,34,0,0,34,34,34,0,34,34,34,33,34,0,34,34
34,34,34,34,13,34,34,34,34,34,33,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,0,34,0,34,34,34,34,34,0,34,34,34,34,29,34,34,34,0,34,34,34,34,0,0,0,0,34,34,0,34,6,34,34,31,34,34,34,34,4,0,0,34,0,33,34,34,0,34,0,0,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,18,28
23,34,34,34,34,34,34,34,34,34,34,33,34,34,0,33,34,34,34,34,32,34,34,34,34,34,34,34,34,0,0,0,34,30,34,22,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,34,34,34,34,0,34,34,34,9,0,32,34,34,34,34,34,14,0,0,2,34,34,0,34,26,0,34,34,34,34,34,34,13,34,34,34,0,34,34,34,15,34,34,34,34,34,0,34,34
34,34,34,34,27,34,34,34,34,34,34,34,34,34,0,34,27,34,34,34,34,34,34,34,34,24,34,34,34,0,33,34,34,34,0,34,34,34,16,25,34,34,34,34,0,34,34,34,34,0,0,34,34,34,19,2,34,34,31,0,34,34,34,34,34,34,34,0,34,0,0,34,34,0,34,0,0,0,34,34,34,34,34,34,34,34,26,0,34,34,34,27,34,34,34,34,34,0,34,34
34,33,34,34,34,19,34,34,34,34,34,34,25,34,0,31,34,34,34,34,34,34,34,34,34,34,20,34,34,0,0,0,34,34,34,3,0,0,34,34,34,34,34,34,0,34,34,34,34,0,0,17,34,34,34,0,34,34,34,0,0,34,0,34,34,34,34,34,34,0,34,34,34,16,34,34,0,34,34,34,34,34,34,34,34,34,34,8,34,34,34,0,20,34,34,34,34,0,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,24,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,29,34,34,34,34,34,25,0,34,34,34,34,0,34,19,34,34,0,0,7,34,34,31,0,0,26,34,34,34,34,26,34,34,34,34,6,0,0,34,34,34,0,34,0,0,25,0,34,34,34,34,0,34,34,34,0,34,34,34,34,34,34,34,34,34,0,34,0
34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,21,34,26,34,0,34,34,34,21,34,34,34,34,1,34,34,34,34,0,0,0,34,34,34,0,17,34,34,34,0,34,0,34,0,34,0,34,11,0,34,31,34,0,34,0,0,10,34,34,34,34,34,0,34,22,34,34,34,34,2,16,0,34,34,34,34,0,34,0
34,34,34,34,0,21,34,34,34,34,34,34,34,4,0,34,34,34,17,34,34,34,34,34,34,23,34,33,34,0,34,34,0,34,6,34,33,34,0,0,34,34,34,34,0,34,34,34,34,0,0,34,26,34,20,0,34,34,7,0,34,34,34,34,34,0,34,0,0,0,0,34,34,0,34,0,0,0,34,34,34,34,34,34,34,25,30,0,34,34,33,34,34,34,34,34,34,0,34,30
34,34,34,34,19,34,34,34,34,34,34,34,34,34,0,34,34,34,27,34,34,34,34,34,34,34,34,34,34,0,34,34,23,34,0,34,34,34,0,0,34,34,34,34,0,34,34,34,34,0,0,34,34,34,34,0,34,34,8,22,34,34,34,34,34,28,23,0,34,34,0,34,34,0,34,0,0,0,29,34,34,34,34,34,34,34,26,25,34,34,34,34,34,34,34,34,34,0,34,34
34,34,34,34,24,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,33,26,34,0,34,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,34,34,0,34,0,34,34,0,5,34,34,34,34,34,34,34,0,0,18,0,34,34,0,34,0,0,0,34,34,34,34,34,34,34,34,32,34,34,34,34,18,34,34,34,34,34,0,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,33,34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,0,34,34,34,0,34,0,34,34,34,34,34,34,0,34,34,34,34,0,0,0,34,34,34,0,33,34,34,34,0,34,0,34,34,34,34,34,0,0,34,34,34,34,34,34,0,34,34,34,34,34,34,8,34,34,34,24,34,34,28,0,34,34,34,34,34,0,34,34
34,34,34,34,25,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,16,34,34,34,34,3,34,34,34,0,34,0,8,34,0,34,34,34,0,0,34,34,34,34,0,34,34,34,34,0,0,34,34,0,33,0,34,34,0,0,34,34,34,34,34,34,34,0,0,26,0,34,34,0,34,0,0,0,34,34,34,34,34,34,26,34,0,0,34,25,34,34,34,34,34,24,34,0,34,34
34,34,34,34,34,18,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,25,34,34,0,34,34,34,33,21,34,34,34,34,0,34,34,34,34,0,0,34,34,25,34,0,34,34,0,34,34,32,0,34,34,34,0,0,34,34,0,25,34,0,34,0,0,21,34,34,34,34,34,34,34,34,23,34,34,34,34,0,34,34,34,26,34,0,34,34
34,34,34,34,34,34,34,34,0,34,34,34,34,13,0,34,34,34,34,18,34,34,34,34,34,0,34,34,34,34,34,34,34,32,34,0,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,0,0,34,34,0,34,0,34,34,31,34,34,34,34,34,25,0,34,0,27,34,0,0,0,0,0,34,0,34,34,34,34,24,34,34,27,34,34,34,34,34,34,20,34,30,34,0,0,0
34,34,34,34,0,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,14,34,0,34,34,34,0,0,34,34,34,34,0,34,34,34,34,0,0,34,29,34,34,0,34,34,0,0,34,34,34,34,34,34,34,0,18,0,0,34,34,0,34,0,0,0,20,34,34,34,34,34,25,34,0,30,34,34,34,34,34,34,34,34,34,0,34,33
30,34,27,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,27,34,34,34,34,34,34,34,34,0,0,0,34,33,34,34,34,0,34,34,34,34,34,34,0,34,34,34,34,0,0,34,34,25,0,0,34,34,34,20,0,34,0,34,34,34,34,34,16,0,0,34,34,0,34,34,0,34,34,34,34,34,34,34,34,34,24,0,34,28,34,9,34,34,34,34,34,0,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,34,34,34,34,34,32,34,34,25,27,26,34,34,34,0,34,8,34,34,33,34,34,34,0,34,34,34,34,0,0,0,32,34,34,0,34,0,34,34,34,34,34,34,34,34,34,34,34,0,34,34,0,34,34,32,0,34,33,16,34,34,34,25,34,34,34,34,34,34,34,0,34,0,34,34,34,0,0,34
34,34,34,34,34,34,34,34,33,34,34,34,34,34,0,34,34,34,34,34,34,34,34,0,34,0,0,34,34,34,34,0,34,34,34,0,34,34,34,34,34,34,34,34,0,34,34,34,34,0,0,0,25,31,34,0,34,0,34,34,34,34,34,34,34,34,34,26,34,0,34,34,25,33,11,0,0,34,0,34,34,34,34,34,34,34,34,34,34,34,34,32,34,0,0,0,34,0,0,26
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,21,25,25,25,0,25,0,25,25,25,25,25,11,25,25,25,25,0,25,25,25,0,25,25,25,25,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,20,25,0,25,0,14,20,25,0,25,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,23,25,25,25,25,25,0,23,0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,20,0,25,25,25,25,25,8,25,21,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,0,25,25,25,25,0,0,0,0,25,25,0,25,0,25,25,20,25,25,25,25,25,25,7,25,0,25,25,0,25,0,0,0,25,0,20,25,25,25,0,25,25,25,25,25,25,25,25,25,23,16,25,25,0,0,0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,23,19,25,0,25,25,25,25,21,25,25,25,0,25,25,25,25,9,25,25,25,0,25,25,25,25,0,19,0,25,25,25,0,25,0,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0,25,0,25,25,25,25,25,25,25,25,25,25,25,25,0,25,0,20,25,25,0,0,25
25,25,25,25,25,25,15,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,21,25,25,0,21,0,25,25,25,0,25,0,25,25,25,25,25,25,25,25,25,25,25,0,24,0,25,25,25,0,25,25,25,25,0,25,0,25,25,25,25,25,25,0,25,25,25,25,25,25,0,25,25,25,25,25,25,21,25,25,25,25,25,14,25,20,25,25,21,25,25,0,0,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,16,25,16,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,0,25,25,25,25,0,0,0,0,21,25,0,25,0,25,25,25,25,25,25,25,21,0,0,25,0,20,25,25,19,0,0,0,25,0,21,25,25,25,25,25,19,25,25,25,25,25,25,25,0,25,20,25,0,0,0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,9,16,25,25,20,20,0,25,13,25,25,25,25,0,25,25,25,25,0,0,4,25,25,25,0,0,25,25,0,0,25,25,25,25,25,25,20,0,0,25,25,25,0,25,25,14,25,25,25,25,25,25,20,25,25,25,22,25,20,25,24,25,25,25,25,25,0,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,0,25,25,25,25,0,0,0,0,25,25,0,25,0,25,25,25,25,25,25,25,25,21,0,25,0,25,25,0,17,0,0,0,25,0,25,25,25,25,22,25,25,25,25,25,25,25,25,25,13,24,25,25,0,0,0
25,25,2,25,25,25,25,25,25,25,25,25,25,25,0,25,25,21,25,25,25,25,25,25,25,25,25,25,25,0,0,25,24,25,25,25,25,25,25,8,25,25,25,25,0,25,25,25,25,0,0,25,25,0,24,0,24,25,25,25,25,25,20,25,25,25,25,22,0,0,25,25,25,0,25,0,0,18,25,25,25,25,25,17,25,25,25,0,25,25,25,0,25,25,25,25,25,0,25,0
25,25,25,25,25,25,25,25,25,25,25,25,25,9,0,21,25,24,25,18,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,0,25,25,25,25,25,25,25,25,0,25,21,25,25,0,0,0,25,22,21,0,0,0,25,25,0,25,0,25,25,25,25,25,0,0,25,25,25,25,20,0,0,25,25,25,25,25,25,0,25,25,25,23,25,25,25,2,25,25,0,25,25,0,21,17
25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,0,19,25,25,25,25,20,25,25,25,0,25,25,25,25,0,0,25,25,25,25,0,25,25,21,25,25,25,17,25,25,25,5,0,25,21,22,25,25,0,25,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,18,25,25,20,25,25,0,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,13,25,25,25,25,25,25,25,25,25,25,25,25,25,0,0,25,0,25,25,21,25,25,25,0,25,25,25,25,0,25,25,25,25,0,0,25,25,0,25,0,25,25,25,25,25,16,0,25,25,25,25,25,0,0,25,25,25,0,25,0,0,25,25,25,25,25,25,0,25,25,25,0,25,25,25,0,25,25,25,25,25,0,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,24,0,25,25,25,25,6,25,25,25,0,25,25,25,25,0,0,0,0,25,25,0,25,22,25,25,25,25,8,25,25,25,0,0,25,0,25,25,25,25,25,0,0,8,25,20,25,25,25,25,25,25,25,25,25,25,25,5,25,0,0,0,25,0,0,16
25,25,25,25,25,25,25,25,25,25,25,22,25,25,1,25,25,25,25,25,25,25,25,25,25,25,24,25,25,0,0,0,25,0,25,20,25,0,25,25,25,25,25,25,25,25,25,25,25,0,24,7,25,18,0,0,25,19,25,25,0,25,0,25,25,25,23,25,25,0,25,15,25,0,12,25,0,25,25,25,25,25,25,25,25,25,25,20,25,25,25,0,25,25,25,23,25,0,25,25
24,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,19,21,25,0,25,25,20,25,25,25,25,25,0,25,25,25,25,25,25,25,25,0,25,25,25,25,0,0,0,25,25,25,0,25,24,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,20,25,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,14,25,2,25,25,25,0,21,25
25,21,25,25,20,25,25,25,25,25,23,25,25,25,0,20,25,25,25,25,25,25,25,0,25,25,25,25,0,25,25,0,25,25,15,0,20,25,25,25,0,25,24,25,0,25,25,25,25,17,0,0,0,24,25,0,25,25,25,25,7,25,25,25,22,0,0,0,25,0,0,25,19,0,25,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,15,25,0,25,25,25,0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,21,25,25,25,25,25,25,21,25,25,25,25,25,0,25,25,25,25,25,21,24,25,25,25,25,25,25,25,0,25,25,25,25,0,0,0,22,25,25,0,25,25,25,20,25,25,25,25,25,0,25,0,25,0,11,25,25,0,25,0,0,0,25,25,25,25,25,25,25,25,25,0,25,25,25,0,25,25,25,25,25,0,25,25
25,25,25,25,20,25,25,25,25,25,11,25,25,25,0,25,1,25,25,25,25,25,25,25,25,25,25,25,9,0,25,14,25,25,9,25,0,24,25,14,25,25,25,25,0,25,25,25,25,0,0,25,25,25,25,0,25,25,0,0,25,25,25,25,25,25,25,0,25,25,0,25,25,0,25,0,0,21,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,0,25,25
25,25,25,25,25,25,0,25,25,22,25,25,25,25,0,25,25,24,25,0,25,25,25,25,25,25,25,25,25,0,20,22,25,25,25,0,25,0,25,25,25,25,22,25,25,25,25,25,25,0,16,0,25,18,25,0,12,0,25,25,16,25,0,25,25,25,25,25,25,0,25,25,25,25,0,25,0,25,25,25,25,20,25,0,25,25,25,25,25,25,11,0,25,0,0,20,0,0,0,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,20,25,25,25,25,25,25,25,25,0,25,25,25,25,0,0,0,25,25,19,0,25,25,25,25,25,25,25,25,25,24,25,17,25,0,25,25,25,0,25,0,0,0,25,25,25,25,25,25,25,25,25,0,25,25,25,0,25,25,25,25,25,0,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,15,25,25,25,25,25,25,25,25,0,25,25,25,25,0,0,0,25,25,25,0,25,10,21,25,25,25,25,25,25,25,21,0,25,0,0,25,25,0,25,0,0,25,18,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25
